index,mark
172809,3
57802,5
79195,5
298165,5
72117,3
187817,4
194625,5
202086,5
58042,3
220400,5
62198,4
36248,5
167206,3
208068,3
12242,5
206298,3
175981,3
244411,4
288794,3
71906,4
365189,5
50745,5
157979,3
284472,5
178423,5
60454,3
248849,4
75606,4
83120,5
244875,4
62609,5
151926,5
9215,4
182277,5
255923,5
184643,4
60736,5
210456,5
359655,4
244090,5
14838,4
71753,5
72923,4
353626,5
252467,5
187258,4
13864,4
272283,5
357291,5
221075,4
295735,5
227730,4
85887,4
20361,3
234360,4
24294,4
68849,4
214717,5
326830,5
351684,4
9425,4
186492,4
156947,4
325893,4
33408,5
175462,5
3847,4
38300,5
228883,4
317262,5
199708,4
27937,5
158799,5
162853,4
65066,4
47606,4
336708,5
56913,5
18147,5
84154,4
26447,4
1188,5
29508,5
252372,5
341338,4
268492,5
375587,4
367062,4
320686,3
198153,4
352834,4
201058,3
169791,3
82734,5
4348,5
300147,4
259714,3
169571,3
177531,4
63312,3
257581,4
367807,4
326222,5
6628,5
263099,5
318167,3
366025,5
45467,4
858,5
72886,5
253496,3
152485,3
154509,4
322472,4
245965,5
12902,4
312177,4
216566,5
55956,4
199532,5
182851,5
230942,4
368945,5
271667,5
237840,4
37053,4
6852,5
55270,5
218144,4
38480,4
362461,4
157954,5
317971,4
292017,3
321202,4
1031,4
364834,4
223638,5
347416,3
372599,4
278675,5
14330,3
318564,3
263067,4
247720,3
281802,5
156180,3
255364,4
357029,4
360672,3
273409,5
321410,3
195482,5
196496,5
160114,4
365591,3
246949,4
337311,3
218136,5
27575,5
375811,4
78044,4
152041,5
164320,5
284697,4
116683,5
276830,5
30248,5
231037,5
42641,3
170198,5
261291,4
189930,5
68789,5
183914,4
333573,4
286188,4
200608,4
5811,4
295466,4
181436,5
329465,4
154946,4
42523,5
343469,3
3434,5
207816,5
85372,5
63197,4
378234,5
156578,4
197922,5
163709,5
152756,3
252553,5
51357,5
28070,5
328312,4
72774,5
72815,3
163610,4
354736,3
261993,3
216097,4
25128,4
214728,4
82885,5
361640,4
9294,5
165984,4
224657,4
374956,4
367165,4
213637,4
352689,4
235684,4
267912,5
327007,4
251826,5
231408,5
16636,3
72064,5
342914,3
268877,3
204184,5
52492,5
14378,4
57421,4
364,5
8744,3
46566,3
272822,5
353902,5
67934,4
377948,5
317308,5
350930,4
274435,4
256233,3
361166,4
164199,5
28634,4
190937,4
242575,4
152053,3
362336,3
303581,5
230183,5
164544,4
41783,4
306526,4
200642,4
262670,4
168231,4
188016,4
366956,3
61662,5
10774,5
14192,5
323553,5
366147,3
42209,5
204539,4
222802,5
46297,4
345522,5
337810,5
374939,3
84453,3
292433,5
298150,5
340504,3
67972,5
207671,5
176505,5
66420,5
341125,3
376743,4
355171,4
170976,3
371428,5
371381,3
79435,5
18158,3
2916,4
29865,4
245712,5
183152,3
278752,3
343078,5
271533,4
330453,3
250192,5
248298,5
79548,5
66447,4
330192,4
299424,5
202562,3
173481,3
60851,5
299461,4
322528,4
241250,5
325866,5
198579,3
182894,3
245495,4
367761,3
16878,5
328746,5
157731,3
79680,4
193786,4
48129,5
316522,4
290184,5
205904,5
189310,3
24576,5
220915,4
188803,4
322513,4
361635,5
258046,4
220272,3
160559,5
9419,5
333752,3
57542,3
240353,4
87897,5
377128,3
245092,5
75503,4
355623,4
253417,4
301391,3
363047,4
9694,3
46941,5
195605,3
230166,5
270431,5
81043,4
369295,4
9238,5
68613,4
367747,4
335158,4
300749,3
269920,5
378599,5
253310,5
260722,4
346077,3
358086,5
182444,5
228554,5
29255,4
312187,3
60053,5
68053,4
209273,5
49359,4
328548,5
29716,4
10951,4
335657,3
206237,5
7059,4
258298,4
371047,5
79860,5
54777,4
172211,4
36751,4
161348,5
27491,4
330115,5
328789,5
185385,3
227257,5
249673,5
203255,4
50575,4
377809,5
351269,5
323779,4
176737,5
72874,4
247084,5
317424,4
188425,5
155625,4
2126,5
296744,4
232711,3
309574,5
3849,4
231442,4
239639,3
162529,5
40448,3
355753,5
78396,4
42167,4
54454,5
9955,4
274887,3
216694,3
354687,3
304504,4
200235,5
293376,5
47456,4
245922,3
19634,5
370099,5
231107,4
199199,3
313661,5
299389,5
344578,5
357207,5
47113,4
292271,3
321256,5
12205,5
352647,5
172132,4
339958,3
77528,5
84945,5
175294,5
173090,3
80938,5
176721,3
54054,3
259098,5
314706,5
85247,5
162765,5
183050,3
256302,5
248800,4
354506,5
47745,3
256730,5
250957,4
227839,5
53397,5
280931,4
328399,5
303638,4
184117,3
249915,4
277695,4
321888,5
17348,3
75959,4
327880,5
363174,5
369307,4
82425,4
202120,3
344760,4
22730,3
65390,3
260930,3
371979,3
372797,5
287096,3
28440,5
15661,4
263276,4
237059,4
338932,3
200807,3
283585,4
18774,5
274225,5
212508,4
256236,4
242745,3
59955,5
235555,3
36245,4
44795,5
355849,3
56353,4
196270,5
374176,4
258386,5
289326,4
245343,5
219121,5
12469,4
369330,4
7656,5
363564,5
63463,5
279258,5
46738,3
21327,5
72972,5
265916,5
228556,4
42313,4
51577,5
1285,4
151818,4
35552,4
255587,5
76248,4
23758,5
360862,3
70371,5
212875,4
293070,5
237428,4
315978,3
3859,5
199679,4
250046,5
10971,5
81453,5
28322,4
343692,4
243280,5
81025,5
208070,4
361736,5
1022,5
313152,4
46787,4
176679,3
211258,5
277097,4
174434,4
158788,3
272255,3
22322,4
84420,4
40658,3
363480,4
236086,5
330734,4
222013,4
3180,5
313937,5
368102,3
295465,5
193140,3
39227,3
253016,5
298332,4
322074,4
192445,4
43598,5
276607,4
80687,3
328409,5
180098,4
63640,4
371347,4
262537,5
100660,3
178297,4
278635,5
32219,5
16420,5
12516,4
176096,5
75011,5
231741,4
342085,4
15121,3
189978,4
165037,4
9738,5
228426,3
52347,4
356629,5
334895,5
53420,3
291569,5
29002,4
295183,5
38699,3
300650,5
35169,5
100137,5
330347,4
242515,4
72353,5
75773,3
274535,5
81994,4
364091,5
198446,3
340332,5
188551,4
6974,5
68605,4
363035,4
277205,5
350140,4
324793,5
252681,5
358738,4
276400,5
332680,3
78289,4
17424,5
78600,5
349357,5
293400,5
260527,4
42157,4
56972,4
354691,4
288805,3
215764,5
61960,4
57493,4
191137,4
242492,5
356110,3
16015,4
356994,3
244857,3
20404,5
221160,5
302545,5
200564,4
285871,4
238047,4
111517,4
39935,5
298628,3
317772,4
6223,5
182716,5
27927,5
214270,4
18618,4
207427,4
64286,5
5191,5
34345,5
322514,5
358118,4
287151,3
286037,5
70339,3
244097,5
20664,5
38248,4
250370,5
197668,5
317400,4
286375,3
361870,4
309912,3
83886,4
284496,4
55862,5
332792,5
75186,5
179892,4
327355,4
211913,4
15018,4
252578,3
219124,5
321375,4
17832,5
334923,3
56710,4
61237,4
173753,4
80912,4
10440,5
57202,4
340760,3
61807,3
321799,3
11397,5
203938,4
46058,5
329138,3
301941,5
248253,5
170807,4
24641,5
61863,3
367424,3
36530,5
296321,4
167619,4
279410,5
356944,4
340182,5
14973,5
176585,4
200579,4
27886,4
361738,5
290061,4
287870,5
993,4
182904,5
67335,4
273487,5
75407,4
40048,5
351333,5
223013,5
234966,5
362344,5
11546,5
175446,3
170194,4
248689,4
254330,5
202973,5
22674,4
17937,5
183077,4
78701,5
46726,5
197058,5
179402,4
4517,5
205345,5
319540,4
353398,4
313429,4
374296,5
24706,5
84207,5
8877,5
374830,4
155117,5
59120,4
33815,4
336105,3
56634,5
233457,4
271400,5
353596,4
63163,5
41313,5
174595,5
12589,5
61936,4
160639,4
253912,4
80264,4
377936,3
267961,5
40657,3
40856,5
11891,5
76257,4
53718,4
181551,4
180142,4
193755,4
361610,5
341072,4
340100,4
68820,3
51213,5
161047,3
325623,3
247078,3
33477,5
6700,5
156355,4
319537,5
253519,3
279111,4
153449,4
28570,5
233975,4
369072,5
161339,5
284439,5
83112,4
29940,4
27082,5
320015,5
185344,4
27507,3
41955,3
43689,4
227642,4
190393,4
217537,3
364575,5
16592,3
78316,5
363283,4
304589,5
254190,4
365967,5
9359,4
44241,5
154780,4
262642,4
364987,3
362817,3
245316,4
239244,3
75232,5
361771,5
356723,5
260066,3
270887,5
310661,5
40972,4
39471,5
271620,4
378653,5
158846,4
325336,5
21924,4
195504,5
240809,4
355859,5
83807,4
247639,5
38736,4
190118,5
62067,5
152219,3
530,5
2680,5
243985,5
350567,3
60111,5
24114,4
256281,5
368580,3
204183,3
163566,4
244687,4
31564,5
182564,4
192860,4
42769,4
25335,5
353690,5
237112,3
155681,4
186598,5
302603,4
249202,5
52675,4
37011,5
301722,3
152798,4
51194,4
275272,5
342732,4
10970,4
183379,3
351262,3
246946,5
344267,4
70165,5
257777,3
329860,5
67486,5
301821,4
182655,5
368587,5
23351,3
317626,5
3490,5
166489,5
303648,4
44280,4
203755,5
3754,5
359231,4
373548,5
301301,4
303441,5
40050,4
156887,5
152353,3
234011,3
338789,3
238752,5
356587,4
61413,5
212089,3
292788,5
52511,4
218377,4
312593,5
28112,4
285779,3
3610,5
358422,3
318311,5
327990,4
67240,4
246891,5
297579,5
378216,4
315221,3
234506,4
356252,4
357116,5
302616,5
357222,4
26765,5
27117,5
164488,4
197817,4
319532,3
68713,4
78562,5
155709,5
260411,5
57707,3
327979,3
286054,3
57762,4
339238,5
195269,5
262467,3
370569,3
361317,5
154847,4
332533,3
258518,4
187725,4
234047,3
153682,5
289872,5
214827,3
3192,4
173953,3
588,5
27238,4
16425,5
154406,4
207295,5
159457,5
333392,5
240759,4
39411,5
242029,3
192354,5
270468,5
337981,5
229856,4
183123,5
262632,5
181187,5
275893,4
158145,4
209253,4
235491,3
323669,5
84449,4
202579,3
157782,4
298818,4
369690,4
197517,5
157258,4
52399,4
329483,4
226458,5
78218,5
323706,4
35852,5
223902,5
77109,4
255703,3
282202,4
283654,5
328334,4
204863,5
30230,5
23491,3
327063,5
85225,5
194738,5
261125,4
266915,5
334202,4
240515,4
190185,4
189298,3
19317,5
153662,4
6617,5
175912,5
43360,3
208634,5
1759,4
321536,5
28518,5
3716,4
245573,5
226106,4
191508,4
41683,3
55200,5
24146,4
27300,4
257560,4
196499,4
248705,5
238166,5
161057,4
295707,4
10539,4
3570,4
159529,3
315340,3
37097,4
294859,5
277993,5
182024,5
166147,5
211486,4
77189,3
299388,4
244285,5
321541,3
171142,4
233529,4
196890,3
63893,5
62830,4
210026,5
377571,5
82451,5
164706,4
317501,4
252795,3
50389,4
12476,5
248131,5
191439,4
299804,5
23784,5
286823,4
174986,4
50986,4
318967,4
375974,4
261526,3
195009,4
357870,5
167656,3
175877,4
209990,4
320566,3
351157,3
918,3
8424,3
186391,3
364658,4
287277,4
284290,4
84873,5
280943,3
294682,5
318240,4
49414,5
237747,4
323906,5
10384,4
181310,5
188802,4
198418,4
81080,4
24651,5
219415,5
166778,3
318294,4
29163,3
68762,5
65677,4
362246,5
358650,5
47626,5
156004,4
316211,5
312985,5
375950,5
32339,5
53183,4
291253,4
177594,4
324926,5
151913,5
281285,5
332164,5
197624,4
265311,3
345337,5
304307,5
30979,4
227068,5
319296,5
184411,3
51718,3
241011,4
40652,5
299016,5
208379,4
257902,5
260544,4
353697,4
294768,4
229746,3
201601,5
270882,3
256884,4
42563,5
4365,5
33204,4
256427,5
72081,5
81457,5
182372,4
84624,3
371961,4
49195,4
187855,5
159073,4
225562,5
364667,4
319292,3
157121,3
165847,5
270132,4
279361,4
346326,3
301379,4
375965,5
232672,4
302041,5
63074,3
275077,5
267584,4
221354,4
42234,4
279155,3
96415,3
207905,3
340805,4
207670,3
245226,3
223206,5
12681,4
188651,5
25491,5
19923,5
1115,4
275749,3
344629,5
72021,4
29691,5
158906,5
40921,5
319605,4
313338,5
269527,4
270824,5
675,5
253103,5
12413,4
289809,3
245812,4
85895,4
54512,5
266959,5
356008,4
258532,5
151899,5
346327,4
55591,4
63785,4
335213,4
26213,5
10054,5
189305,4
289634,4
318820,5
78120,4
225140,5
25791,5
38789,4
313730,4
286585,4
9495,5
366565,4
320422,3
246024,5
33767,5
366726,4
299135,3
82509,5
187957,5
20376,5
228536,4
28184,5
347432,5
313811,4
350165,5
293468,5
279943,5
180480,5
4447,4
76372,4
303637,5
297493,4
272051,4
9601,4
165201,5
353,3
158800,5
229067,4
196783,4
154746,5
172201,3
321922,5
184499,4
371973,5
64422,3
62090,5
246282,5
335875,5
30281,3
345396,4
197930,5
206080,5
327476,4
282359,4
4969,5
33944,4
275686,4
58174,3
24341,4
247381,3
26200,4
174602,5
171014,4
293030,4
367503,4
190975,5
52067,4
335150,4
67360,5
360024,3
356951,3
47454,5
354399,4
78823,4
212964,4
289737,4
157000,3
217851,3
274835,4
341142,3
254684,4
160188,4
44279,4
253423,5
2272,5
15735,5
282309,5
295804,3
4011,5
78169,3
182136,5
321941,4
118571,5
332741,4
59758,4
377254,4
339868,5
41913,5
52945,5
195506,4
232153,3
42073,5
356448,3
44125,4
25771,5
52428,3
69693,4
59069,5
272723,3
360546,4
278038,3
30872,3
45777,5
58192,5
7615,4
269963,3
57222,5
37192,4
333516,4
182928,5
195434,3
282552,5
55851,3
254919,4
173068,3
321077,3
161307,3
377105,4
263797,3
83490,5
272703,5
11821,5
281264,4
8874,4
271997,5
361141,5
191359,5
30257,4
44100,4
46918,4
256528,3
170100,4
336134,5
8889,4
58172,4
71942,5
337953,4
5123,3
217530,4
259628,5
274522,5
7464,5
266492,5
68303,4
182143,5
260724,5
365072,5
301081,3
359295,4
374774,5
363352,4
26296,5
38451,5
254214,3
248257,4
244693,5
357158,4
302543,4
299989,5
35388,4
313177,4
197663,3
350576,4
79849,4
227377,5
251834,4
351806,4
342473,4
369276,5
58893,5
226957,4
257554,4
365796,4
253619,5
193141,5
320691,4
160171,3
316923,4
76808,5
258657,4
284415,4
304595,3
357691,4
5808,5
28874,5
194731,4
65546,5
330638,4
323558,3
262523,4
5612,5
167333,5
219175,4
270981,5
376639,5
339452,4
193195,3
82565,5
110901,4
175911,4
55181,5
31676,5
321861,5
72907,5
59909,5
367730,4
327816,3
183160,5
269138,4
180317,4
62619,5
4850,5
238128,3
255617,5
340659,4
158519,3
47741,5
178387,5
71888,5
26588,4
285528,3
297084,4
371738,3
15666,5
34678,4
29840,5
371067,4
2090,5
312505,4
269470,4
171810,4
245317,4
348834,3
247830,4
355169,4
208138,4
321450,5
158661,4
191710,4
230184,4
21573,5
22659,4
232559,5
50864,5
12884,4
325039,3
13558,5
302346,5
54626,4
330776,4
82970,4
342690,5
308577,4
299850,4
259453,3
190897,4
56446,4
267880,4
176321,3
374546,4
23697,3
346572,3
376116,5
47167,4
242278,5
14942,5
359275,4
270400,5
74688,4
194424,3
30057,5
220650,3
359809,5
209113,4
67029,4
337599,5
372114,4
60978,4
199744,4
253647,5
351069,4
321333,4
163605,4
260715,5
191167,4
66543,4
316649,5
159524,3
78591,5
230806,3
157248,5
370056,5
172501,3
73054,5
62758,5
36412,4
315981,3
10193,4
8529,4
28431,4
159479,3
200115,5
263289,4
31297,3
76273,4
378811,4
194696,3
67944,5
28829,5
75148,4
244026,5
322605,5
32389,3
170550,3
272360,5
265531,5
13428,5
57726,5
312636,3
189165,5
57565,4
43025,4
14320,4
287163,5
190122,5
306259,3
52289,5
1368,5
182351,5
179332,5
311985,4
209985,5
338036,4
363478,4
8139,4
27926,3
197787,5
208953,3
55292,3
46500,5
203886,5
350075,4
376460,4
223031,5
259672,4
59507,5
219410,3
271423,4
72582,4
175074,5
219143,3
334510,4
272861,5
61769,4
8958,3
276831,4
206551,4
78686,5
213918,3
370295,5
168976,4
323905,5
178188,5
309342,3
11809,5
74094,5
206325,3
364828,4
48125,5
374704,3
308404,5
45257,4
307082,4
71883,5
276568,4
43412,5
309909,4
17915,5
78150,5
84999,4
267105,3
191139,4
243247,4
264459,5
2398,5
13866,4
360074,4
31331,4
236203,4
34526,4
23733,4
361347,5
38205,3
7229,3
31332,4
55418,4
252937,5
281608,5
234075,4
166678,4
43260,4
360562,4
316691,4
4790,4
55011,5
44009,4
21360,5
299202,3
319699,5
38919,5
201622,3
271572,4
23439,4
65340,5
370826,5
46012,3
62316,3
31937,5
9619,5
194086,5
53008,4
176500,5
308117,4
269898,4
78409,3
52489,5
274451,4
352684,5
24024,5
235864,4
288034,5
295442,3
318499,4
261560,5
333789,5
164672,5
358829,5
252680,5
346940,5
75164,3
247385,3
366488,4
277689,4
329791,4
348295,5
57159,5
72835,5
30109,5
195283,4
248826,4
284371,5
109454,4
312089,4
305620,5
11310,5
167161,3
76514,5
356194,5
17856,5
289714,5
85504,4
227005,3
299015,5
255704,3
49110,4
93793,3
270214,3
312790,4
254264,5
298607,5
246830,3
354084,5
12801,3
321623,4
357212,5
254314,4
272789,5
40458,5
373353,5
288268,5
52786,4
247267,5
220932,5
238600,5
348975,5
57824,3
250936,4
253368,5
322412,3
289648,4
351348,5
75535,3
335451,5
349630,5
230621,5
202077,3
233686,4
266744,5
340057,3
244705,4
317405,3
287768,5
326776,3
57390,5
331651,5
211080,4
304204,3
10459,5
61218,5
201517,3
268292,3
226135,4
185779,5
265150,4
35391,5
259007,5
332918,4
325355,3
345270,4
66425,5
248011,4
40490,4
63747,5
53629,5
189286,3
322360,4
289460,4
267607,4
372545,4
212153,4
58842,5
72779,4
247127,5
57125,5
63076,3
45653,4
157191,5
193518,5
245423,5
152068,3
357790,5
8872,4
317796,3
160990,4
170077,4
300062,3
284079,4
68893,3
51359,5
265196,5
64942,4
376916,4
238343,5
40568,3
204159,5
14659,4
253767,3
183132,3
177582,4
153431,4
24608,3
52063,5
162046,4
75979,4
162025,4
67262,5
183215,4
56245,5
248310,3
292526,5
50713,5
216682,4
212296,5
314894,4
208974,3
378005,5
312453,3
159152,3
269643,4
305784,4
59861,5
281405,5
276423,3
366194,4
69649,4
74148,5
171853,5
182946,3
170115,3
24478,4
353143,5
36948,5
231747,3
154467,4
175395,5
310847,5
2149,5
50468,5
211293,4
201624,3
178852,4
164346,4
341755,5
332682,5
2758,4
45387,3
345998,3
254232,5
288266,5
368454,4
194897,3
179094,4
373486,5
330751,5
212496,5
158811,5
333013,3
266729,5
374631,5
208450,3
4285,5
268768,3
361017,4
161159,4
85922,3
38395,4
350371,4
329531,5
252452,5
21364,5
238131,4
317304,4
43650,4
176201,4
222871,4
354337,4
331506,4
201126,5
239867,3
204488,3
326067,5
81626,5
84418,5
378483,3
312759,5
197432,3
285775,4
323629,4
228835,4
265637,4
21714,5
212833,5
155941,4
261058,5
12876,4
330585,3
206574,5
19701,4
307283,4
348755,5
45628,4
245750,4
31336,3
375429,4
6987,5
259624,4
155544,5
170778,5
361819,4
5223,3
191107,4
194438,5
76424,3
352493,5
15848,5
293038,4
251762,5
186371,5
212819,4
178388,4
191743,5
81627,5
351638,3
29455,4
287018,5
55347,5
195718,3
74584,3
282404,4
203751,5
27914,4
233263,5
179268,4
45421,5
355143,4
27367,5
31164,4
212790,5
187191,5
195440,3
234413,4
301604,4
232815,3
161326,4
255683,3
195110,5
181433,5
327268,4
71332,4
74732,5
7605,5
306564,4
41008,5
83709,5
345100,3
365806,5
78307,4
37941,4
189245,5
351936,4
373309,5
152983,5
13493,3
167959,5
191694,4
65373,5
346013,5
195632,5
347994,4
83810,4
197672,4
322230,5
255273,5
84738,5
318275,3
71155,4
84481,4
345343,5
25052,5
23402,4
22799,5
370236,3
202133,4
213141,4
271831,4
199374,3
163688,5
314064,4
15626,4
46919,4
217982,5
257488,5
84053,4
154665,4
362361,4
180482,5
277692,3
364570,5
73684,5
182827,5
295201,3
10435,5
322662,4
226217,4
72401,4
327733,4
366884,4
356602,5
187696,5
85330,3
5797,5
76757,5
212938,3
3292,4
355221,5
26106,4
266476,4
16516,3
202703,5
42380,5
190877,5
39645,4
78498,4
4382,3
183046,3
5207,5
285249,4
64012,5
56973,5
284991,4
160672,4
237803,4
312544,5
318165,4
10340,3
217920,4
117169,3
234844,3
244840,5
370810,5
9436,4
12307,5
72425,4
275352,4
42602,5
214838,3
47485,4
270322,4
334503,4
15728,5
363510,5
188190,5
310217,4
363706,3
284305,5
36592,4
276163,4
331954,4
261195,4
308301,5
287092,3
279925,5
244331,4
345666,4
246632,5
50548,4
41829,5
77621,5
32915,5
327084,4
51496,5
256857,5
241065,3
356260,3
293309,5
309358,3
33886,3
339603,5
240435,3
42997,5
19315,4
236111,4
298377,3
42614,5
316921,4
78974,4
260939,3
241017,5
52118,3
251485,3
17334,5
257597,5
257303,3
241657,3
257302,4
218345,5
219770,4
307068,4
239428,3
180916,4
283586,3
194756,3
340051,4
16906,5
171146,4
366761,5
234743,3
240204,5
260046,4
200828,3
26155,5
152646,5
25811,3
25888,5
274571,4
73360,4
45365,4
316973,3
214044,5
360536,4
314642,5
26734,4
168860,5
360859,4
209229,5
184581,5
364142,3
162627,4
69894,4
306303,4
231978,4
24872,4
158288,4
226791,5
178620,5
159399,3
200082,5
180748,4
162629,4
35789,4
329221,4
356199,3
315160,4
43722,5
183838,3
41029,4
289775,4
249719,3
340982,5
76591,5
244242,4
280048,3
71689,5
262152,4
253228,4
44766,4
247581,3
301940,5
74923,4
80724,4
349661,5
282784,3
354979,4
11853,3
31116,5
179220,5
188807,5
320055,5
28849,3
258556,3
21930,4
187627,4
321066,5
5070,4
252997,5
210363,4
365736,5
254488,4
238723,4
188812,5
360466,3
272798,4
53983,5
36623,3
78712,5
374619,4
175346,4
28703,5
185687,4
173329,4
63530,3
352366,5
1573,5
286871,4
234819,4
82930,4
308058,5
374422,3
362250,4
284197,4
358814,5
202764,3
281888,5
13883,5
252077,3
79803,5
320176,4
63950,5
54614,4
175427,5
288972,5
98335,5
249956,5
325646,4
312483,3
179136,5
50941,4
291459,5
266957,4
334359,5
52450,5
247838,5
356430,4
161168,5
358058,3
255582,5
214924,4
275370,4
346512,4
160630,5
9421,5
12006,4
349421,4
6809,5
236216,4
30277,4
31959,5
280524,4
80382,3
27462,4
366960,3
2634,4
71852,4
34227,5
214988,3
50920,5
59086,3
275190,4
364359,5
161839,5
263204,3
328257,5
344345,4
213137,5
36369,4
18374,5
217210,5
355638,3
75537,3
316949,4
52409,4
52968,5
300444,3
241820,5
12055,5
156236,5
371955,3
341546,5
26516,3
23360,5
27924,4
252911,5
179847,3
307263,4
345530,4
29354,5
369030,5
337742,4
46865,4
65440,4
316822,5
212091,5
172974,4
299675,4
76218,5
340127,3
177812,5
51896,5
11179,4
374085,4
217417,5
5784,5
32421,4
10099,5
357174,4
313443,4
330827,5
7156,3
340808,4
195539,4
368423,3
185223,5
351834,4
60972,5
339640,4
218183,3
15889,5
214855,4
245276,3
256559,4
21641,4
42364,3
26764,5
250251,3
10175,5
35411,3
192298,4
28285,4
277389,4
287753,5
4303,4
318264,4
26433,4
318716,5
193763,3
217004,3
300398,4
49257,5
203250,3
361617,5
233555,5
30476,4
315164,4
289871,4
37073,4
175019,3
285777,4
221709,4
165856,3
30657,3
323772,4
76378,4
256704,5
160637,3
325413,3
292999,4
177835,5
8406,5
48452,5
206316,4
310825,5
252321,3
85184,5
339796,3
216972,4
156763,3
4317,5
338159,5
3528,5
330775,4
373936,5
321685,4
170140,5
370772,4
271567,5
14763,3
209549,4
221586,4
63749,5
293359,5
352619,3
331037,3
377614,5
65240,4
357301,3
255669,4
333731,4
242173,5
370254,4
32689,5
211443,5
238063,4
313405,5
216667,4
241043,4
370994,4
54188,3
62394,3
51675,5
304646,3
42049,3
160570,5
207195,5
262755,3
24400,3
57836,5
256607,5
305652,5
161075,3
248636,4
49294,4
7077,3
275904,5
248394,5
41263,4
324131,4
39344,4
184561,4
242455,5
84495,5
168720,4
160858,3
354992,4
202085,4
5099,5
338039,5
258560,5
156216,5
13384,3
303600,3
366183,5
197941,4
269459,4
344285,4
221628,4
30219,4
352908,5
276987,3
246172,4
34603,4
194089,4
367991,4
320153,4
291752,4
81737,5
231216,5
329490,4
271095,3
240553,4
273903,5
407,5
44016,3
263772,4
342306,5
36763,4
358238,4
197622,5
